timestamp,x,y
1706090189444,0.5445648729801178,0.6970206201076508
1706090189456,0.5268459916114807,0.6889109909534454
1706090189467,0.5208519399166107,0.689793735742569
1706090189478,0.5260694921016693,0.6906468272209167
1706090189489,0.5247471034526825,0.6914370954036713
1706090189500,0.5249976515769958,0.6914472281932831
1706090189521,0.521754115819931,0.6902292668819427
1706090189544,0.5235688388347626,0.6947041153907776
1706090189545,0.5239621996879578,0.6973704397678375
1706090189564,0.5233927667140961,0.7000720202922821
1706090189567,0.5245861411094666,0.7034315764904022
1706090189578,0.5240739285945892,0.7014689147472382
1706090189589,0.5239949822425842,0.7008270919322968
1706090189600,0.5249722898006439,0.7003051042556763
1706090189611,0.524153470993042,0.7016215026378632
1706090189622,0.523731917142868,0.696705162525177
1706090189634,0.5213904678821564,0.6961812973022461
1706090189644,0.5269889235496521,0.7077858746051788
1706090189656,0.535071074962616,0.7305660843849182
1706090189697,0.539326548576355,0.7371370494365692
1706090189698,0.5343492329120636,0.7371752560138702
1706090189701,0.5339442491531372,0.7406613528728485
1706090189715,0.5387707054615021,0.7335822880268097
1706090189723,0.5395113825798035,0.7326436936855316
1706090189733,0.5394035875797272,0.7330102026462555
1706090189744,0.5367711186408997,0.7386137545108795
1706090189756,0.5350737869739532,0.7402989268302917
1706090189767,0.536469429731369,0.7361605167388916
1706090189778,0.5379096269607544,0.7364624738693237
1706090189789,0.5385738015174866,0.7340610325336456
1706090189800,0.5377190113067627,0.7358223497867584
1706090189811,0.5383261144161224,0.7348817884922028
1706090189822,0.5376220643520355,0.739091694355011
1706090189833,0.5378028154373169,0.7388876080513
1706090189876,0.5369783639907837,0.7375966310501099
1706090189878,0.5354324877262115,0.7285145223140717
1706090189893,0.5266183316707611,0.6984048187732697
1706090189900,0.5201097428798676,0.6791123747825623
1706090189911,0.5193432569503784,0.6700063645839691
1706090189922,0.5175367593765259,0.6707892119884491
1706090189933,0.5174209475517273,0.6712649464607239
1706090189944,0.5146024823188782,0.6719971299171448
1706090189955,0.5178005695343018,0.6786341965198517
1706090189966,0.5176402032375336,0.6758421659469604
1706090189978,0.520063191652298,0.6733668744564056
1706090189989,0.5204498767852783,0.6692688763141632
1706090190008,0.5208834409713745,0.6696058213710785
1706090190032,0.5192510187625885,0.676316648721695
1706090190033,0.522138923406601,0.685077041387558
1706090190049,0.5231616497039795,0.6774716675281525
1706090190055,0.5227817893028259,0.6718696653842926
1706090190068,0.519326239824295,0.668027937412262
1706090190078,0.5191844999790192,0.6669327318668365
1706090190089,0.5171033442020416,0.667389988899231
1706090190100,0.5168733298778534,0.6674964129924774
1706090190111,0.5133484303951263,0.6729928851127625
1706090190121,0.5133647322654724,0.673623114824295
1706090190132,0.5104513764381409,0.669995129108429
1706090190144,0.5117412805557251,0.6687951982021332
1706090190155,0.5129361152648926,0.6692332327365875
1706090190166,0.5168686807155609,0.6757174134254456
1706090190207,0.519225686788559,0.6727027893066406
1706090190208,0.5155410766601562,0.682299017906189
1706090190210,0.5089059472084045,0.6973053216934204
1706090190229,0.5099104344844818,0.7096648514270782
1706090190232,0.5107291042804718,0.7130727469921112
1706090190244,0.5096769034862518,0.7215219140052795
1706090190255,0.5071468651294708,0.712110698223114
1706090190266,0.5039519220590591,0.7103592753410339
1706090190278,0.5082814246416092,0.7038527429103851
1706090190288,0.5083995908498764,0.7078368365764618
1706090190300,0.5100522637367249,0.7081514000892639
1706090190311,0.5050263106822968,0.7091153264045715
1706090190322,0.5065614879131317,0.7095948457717896
1706090190364,0.5086090564727783,0.7123919427394867
1706090190366,0.5037842690944672,0.7126011252403259
1706090190382,0.5055117905139923,0.703791469335556
1706090190388,0.5005902647972107,0.6697683334350586
1706090190400,0.5008870959281921,0.6566721796989441
1706090190411,0.5006794482469559,0.6413402855396271
1706090190422,0.5037119388580322,0.6466022431850433
1706090190433,0.4977840930223465,0.6396853923797607
1706090190444,0.49838660657405853,0.6373275518417358
1706090190455,0.49843867123126984,0.6324129700660706
1706090190466,0.5001430362462997,0.6312418580055237
1706090190477,0.4995225965976715,0.6337117254734039
1706090190514,0.49977564811706543,0.6341260969638824
