timestamp,x,y
1702282913345,nan,nan
1702282913399,nan,nan
1702282913451,nan,nan
1702282913501,nan,nan
1702282913552,nan,nan
1702282913602,nan,nan
1702282913651,nan,nan
1702282913704,nan,nan
1702282913758,nan,nan
1702282913811,nan,nan
1702282913865,nan,nan
1702282913916,nan,nan
1702282913968,nan,nan
1702282914021,nan,nan
1702282914076,nan,nan
1702282914129,nan,nan
1702282914182,nan,nan
1702282914233,nan,nan
1702282914293,nan,nan
1702282914347,nan,nan
1702282914412,nan,nan
1702282914465,nan,nan
1702282914511,nan,nan
1702282914555,nan,nan
1702282914596,nan,nan
1702282914646,nan,nan
1702282914704,nan,nan
1702282914771,nan,nan
1702282914841,39.50999754667282,34.467657595872886
1702282914910,39.58699919780096,31.7010295689106
1702282914969,nan,nan
1702282915008,nan,nan
1702282915052,nan,nan
1702282915093,nan,nan
1702282915135,nan,nan
1702282915191,nan,nan
1702282915244,nan,nan
1702282915303,nan,nan
1702282915351,nan,nan
1702282915397,nan,nan
1702282915449,nan,nan
1702282915502,nan,nan
1702282915552,nan,nan
1702282915605,nan,nan
1702282915656,nan,nan
1702282915710,nan,nan
1702282915764,nan,nan
1702282915823,nan,nan
1702282915913,nan,nan
1702282915968,nan,nan
1702282916025,nan,nan
1702282916081,nan,nan
1702282916139,nan,nan
1702282916195,nan,nan
1702282916249,nan,nan
1702282916304,nan,nan
1702282916358,nan,nan
1702282916415,nan,nan
1702282916469,nan,nan
1702282916526,nan,nan
1702282916585,nan,nan
1702282916641,nan,nan
1702282916701,nan,nan
1702282916759,nan,nan
1702282916817,nan,nan
1702282916873,nan,nan
1702282916931,nan,nan
1702282916987,nan,nan
1702282917048,nan,nan
1702282917101,nan,nan
1702282917154,nan,nan
1702282917209,nan,nan
1702282917276,nan,nan
1702282917325,nan,nan
1702282917380,nan,nan
1702282917436,nan,nan
1702282917488,nan,nan
1702282917538,nan,nan
1702282917588,nan,nan
1702282917633,nan,nan
1702282917673,nan,nan
1702282917712,nan,nan
1702282917813,nan,nan
1702282917861,65.14703346292178,9.20753264427185
1702282917920,67.46109955509505,8.54308819770813
1702282917975,67.10666206479073,8.906302094459534
