row,non_zero_column
0,[]
1,[]
2,[322]
3,[]
4,[]
5,[283]
6,[69]
7,[281]
8,"[213, 251]"
9,[]
10,[]
11,[272]
12,[]
13,[]
14,[]
15,[]
16,[]
17,[]
18,[]
19,[]
20,[]
21,[]
22,[]
23,[300]
24,[]
25,[]
26,[]
27,[]
28,[39]
29,[]
30,[]
31,[]
32,[]
33,[239]
34,[]
35,[]
36,[]
37,[]
38,[]
39,[3]
40,[]
41,[]
42,[]
43,[327]
44,[]
45,[]
46,[]
47,[]
48,[]
49,[]
50,[]
51,[]
52,[]
53,[]
54,[]
55,[]
56,[]
57,[23]
58,[326]
59,[64]
60,[]
61,"[308, 316]"
62,[]
63,"[63, 318]"
64,[336]
65,[]
66,[]
67,[]
68,[]
69,[]
70,[205]
71,"[7, 45]"
72,[]
73,[]
74,[]
75,[]
76,[]
77,[361]
78,[185]
79,[63]
80,[]
81,[293]
82,[]
83,[]
84,[]
85,[]
86,[]
87,"[4, 290]"
88,[]
89,[34]
90,[]
91,[36]
92,"[62, 375]"
93,[]
94,[283]
95,[202]
96,[307]
97,[271]
98,[39]
99,"[0, 189, 198]"
100,[]
101,[]
102,[]
103,[203]
104,[]
105,[]
106,[]
107,[]
108,[]
109,[204]
110,"[33, 87, 154, 202]"
111,[]
112,[]
113,[]
114,[]
115,[]
116,[]
117,[]
118,[248]
119,[]
120,[239]
121,[]
122,[]
123,[275]
124,[]
125,[270]
126,[64]
127,[203]
128,[]
129,[]
130,[]
131,"[60, 266]"
132,[]
133,[195]
134,[194]
135,[]
136,[]
137,[67]
138,[]
139,[235]
140,[]
141,"[57, 73]"
142,[]
143,[285]
144,[47]
145,[63]
146,[]
147,[]
148,[239]
149,[]
150,[]
151,[9]
152,[]
153,[]
154,[]
155,[50]
156,[]
157,[]
158,[]
159,[]
160,[55]
161,[]
162,[]
163,[]
164,[52]
165,[271]
166,[]
167,[]
168,[]
169,[]
170,[]
171,[]
172,[]
173,[]
174,[]
175,[]
176,[]
177,[]
178,[]
179,[]
180,[]
181,[]
182,[]
183,[46]
184,[]
185,[]
186,[]
187,[]
188,[165]
189,[]
190,[]
191,[]
192,[]
193,[]
194,[]
195,[27]
196,[]
197,[]
198,[]
199,[]
200,[]
201,[]
202,[]
203,[]
204,[]
205,[91]
206,[]
207,[]
208,[]
209,[]
210,[]
211,[]
212,[]
213,[111]
214,[]
215,[]
216,[]
217,[]
218,[]
219,[]
220,[]
221,[]
222,[163]
223,"[6, 151]"
224,[69]
225,[]
226,[]
227,[82]
228,[]
229,[]
230,[]
231,[351]
232,[]
233,[]
234,[]
235,[]
236,[]
237,[157]
238,[]
239,[90]
240,[]
241,[]
242,[]
243,[98]
244,[]
245,[238]
246,[]
247,[16]
248,[]
249,[]
250,[]
251,[356]
252,[]
253,[]
254,[41]
255,[]
256,[243]
257,[]
