row,non_zero_column
0,[]
1,[271]
2,[]
3,[273]
4,[]
5,[]
6,[]
7,[]
8,[]
9,[]
10,[]
11,[336]
12,[]
13,[]
14,[276]
15,[]
16,[]
17,[]
18,"[270, 335]"
19,[]
20,[48]
21,[]
22,[]
23,[]
24,[]
25,[272]
26,[]
27,[47]
28,[338]
29,[]
30,[45]
31,"[49, 277]"
32,[]
33,[72]
34,[53]
35,"[273, 290, 348]"
36,"[268, 277, 313]"
37,[55]
38,[126]
39,[269]
40,[]
41,"[56, 269, 279]"
42,[90]
43,[59]
44,[]
45,"[64, 201]"
46,[92]
47,[260]
48,[115]
49,[]
50,[]
51,[]
52,[]
53,[]
54,[287]
55,[]
56,[199]
57,[]
58,[261]
59,[]
60,[]
61,[]
62,[271]
63,"[126, 262, 283]"
64,[]
65,[]
66,[]
67,[]
68,[]
69,"[212, 360]"
70,[259]
71,[277]
72,[261]
73,[289]
74,[278]
75,[]
76,[280]
77,[279]
78,"[206, 258]"
79,[290]
80,[264]
81,[374]
82,"[245, 291]"
83,"[248, 255]"
84,[]
85,"[293, 372]"
86,[294]
87,"[240, 249]"
88,"[61, 240, 251]"
89,[292]
90,"[292, 328, 345]"
91,"[192, 271, 275]"
92,[61]
93,[]
94,"[59, 373]"
95,[100]
96,[]
97,[128]
98,[]
99,[277]
100,[]
101,[188]
102,[]
103,[358]
104,[]
105,[59]
106,"[258, 354, 371]"
107,[]
108,[364]
109,[60]
110,[]
111,[]
112,"[106, 279, 366]"
113,[]
114,"[262, 358]"
115,[]
116,"[67, 108, 259, 359]"
117,[261]
118,[]
119,"[105, 353]"
120,[]
121,[]
122,"[67, 258]"
123,[345]
124,[74]
125,"[330, 332]"
126,[]
127,[339]
128,"[134, 354]"
129,[122]
130,[61]
131,[]
132,"[137, 218]"
133,[]
134,[]
135,[]
136,[]
137,"[134, 352]"
138,[]
139,[]
140,[]
141,[135]
142,"[66, 339]"
143,[]
144,"[140, 337]"
145,"[260, 318]"
146,[352]
147,[]
148,[143]
149,[326]
150,[]
151,[69]
152,[]
153,[]
154,[]
155,[]
156,[]
157,[286]
158,[]
159,"[213, 308]"
160,[]
161,[259]
162,[]
163,[255]
164,[235]
165,[]
166,"[258, 280]"
167,[]
168,[]
169,"[256, 280]"
170,[]
171,"[93, 254]"
172,[]
173,[284]
174,[]
175,[]
176,[286]
177,[82]
178,[]
179,[]
180,[]
181,[]
182,[]
183,[289]
184,[]
185,[291]
186,[]
187,[]
188,[]
189,[]
190,[]
191,[]
192,[297]
193,[188]
