timestamp,action,block,x0,y0,x1,y1,x2,y2,x3,y3,level,type
1701251667505.3667,0,13,66.5,3.1666666666666656,69.66666666666666,3.1666666666666656,69.66666666666666,6.333333333333331,66.5,6.333333333333331,0,0
1701251669810.9617,1,13,36.41666666666667,12.666666666666666,39.583333333333336,12.666666666666666,39.583333333333336,15.833333333333334,36.41666666666667,15.833333333333334,1,0
1701251671968.5007,0,14,72.83333333333334,3.1666666666666656,76.0,3.1666666666666656,76.0,6.333333333333331,72.83333333333334,6.333333333333331,0,0
1701251674254.233,1,14,36.41666666666667,12.666666666666666,39.583333333333336,12.666666666666666,39.583333333333336,15.833333333333334,36.41666666666667,15.833333333333334,2,0
1701251676838.7058,0,18,60.16666666666666,19.0,63.333333333333336,19.0,63.333333333333336,22.166666666666668,60.16666666666666,22.166666666666668,0,0
1701251680229.2756,1,18,42.75,12.666666666666666,45.91666666666666,12.666666666666666,45.91666666666666,15.833333333333334,42.75,15.833333333333334,0,0
1701251682429.1628,0,21,60.16666666666666,25.33333333333333,63.333333333333336,25.33333333333333,63.333333333333336,31.666666666666668,60.16666666666666,31.666666666666668,0,0
1701251685037.753,1,21,45.91666666666666,12.666666666666666,52.25,12.666666666666666,52.25,15.833333333333334,45.91666666666666,15.833333333333334,0,0
1701251687207.5178,0,22,66.5,25.33333333333333,69.66666666666666,25.33333333333333,69.66666666666666,31.666666666666668,66.5,31.666666666666668,0,0
1701251689916.5168,1,22,42.75,12.666666666666666,49.083333333333336,12.666666666666666,49.083333333333336,15.833333333333334,42.75,15.833333333333334,1,0
1701251692135.553,0,19,66.5,19.0,69.66666666666666,19.0,69.66666666666666,22.166666666666668,66.5,22.166666666666668,0,0
1701251693979.8877,1,19,42.75,12.666666666666666,45.91666666666666,12.666666666666666,45.91666666666666,15.833333333333334,42.75,15.833333333333334,2,0
1701251696502.39,0,11,12.666666666666664,25.33333333333333,15.83333333333333,25.33333333333333,15.83333333333333,31.666666666666668,12.666666666666664,31.666666666666668,0,0
1701251699473.025,1,11,39.583333333333336,12.666666666666666,45.91666666666666,12.666666666666666,45.91666666666666,15.833333333333334,39.583333333333336,15.833333333333334,3,0
1701251701515.2788,0,8,12.666666666666664,19.0,15.83333333333333,19.0,15.83333333333333,22.166666666666668,12.666666666666664,22.166666666666668,0,0
1701251703256.3599,1,8,36.41666666666667,12.666666666666666,39.583333333333336,12.666666666666666,39.583333333333336,15.833333333333334,36.41666666666667,15.833333333333334,3,0
1701251705318.2537,0,2,12.666666666666664,3.1666666666666656,15.83333333333333,3.1666666666666656,15.83333333333333,6.333333333333331,12.666666666666664,6.333333333333331,0,0
1701251708656.7947,1,2,36.41666666666667,19.0,39.583333333333336,19.0,39.583333333333336,22.166666666666668,36.41666666666667,22.166666666666668,0,0
1701251710568.369,0,1,6.333333333333331,3.1666666666666656,9.5,3.1666666666666656,9.5,6.333333333333331,6.333333333333331,6.333333333333331,0,0
1701251712569.6619,1,1,36.41666666666667,19.0,39.583333333333336,19.0,39.583333333333336,22.166666666666668,36.41666666666667,22.166666666666668,1,0
1701251714112.482,0,0,0.0,3.1666666666666656,3.1666666666666616,3.1666666666666656,3.1666666666666616,6.333333333333331,0.0,6.333333333333331,0,0
1701251716077.618,1,0,36.41666666666667,19.0,39.583333333333336,19.0,39.583333333333336,22.166666666666668,36.41666666666667,22.166666666666668,2,0
1701251718993.2427,0,10,6.333333333333331,25.33333333333333,9.5,25.33333333333333,9.5,31.666666666666668,6.333333333333331,31.666666666666668,0,0
1701251721144.0408,1,10,36.41666666666667,15.833333333333334,39.583333333333336,15.833333333333334,39.583333333333336,22.166666666666668,36.41666666666667,22.166666666666668,3,0
