timestamp,action,block,x0,y0,x1,y1,x2,y2,x3,y3,level,type
222,0,12,0.7916666666666666,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.8333333333333334,0.16666666666666666,0.7916666666666666,0.16666666666666666,0,0
271,1,12,0.4375,0.3333333333333333,0.4791666666666667,0.3333333333333333,0.4791666666666667,0.4166666666666667,0.4375,0.4166666666666667,0,0
303,0,13,0.875,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.9166666666666666,0.16666666666666666,0.875,0.16666666666666666,0,0
346,1,13,0.4791666666666667,0.4166666666666667,0.5208333333333334,0.4166666666666667,0.5208333333333334,0.5,0.4791666666666667,0.5,0,0
372,0,14,0.9583333333333334,0.08333333333333333,1.0,0.08333333333333333,1.0,0.16666666666666666,0.9583333333333334,0.16666666666666666,0,0
429,1,14,0.4791666666666667,0.25,0.5208333333333334,0.25,0.5208333333333334,0.3333333333333333,0.4791666666666667,0.3333333333333333,0,0
462,0,2,0.16666666666666666,0.08333333333333333,0.20833333333333334,0.08333333333333333,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0
502,1,2,0.3958333333333333,0.3333333333333333,0.4375,0.3333333333333333,0.4375,0.4166666666666667,0.3958333333333333,0.4166666666666667,0,0
526,0,1,0.08333333333333333,0.08333333333333333,0.125,0.08333333333333333,0.125,0.16666666666666666,0.08333333333333333,0.16666666666666666,0,0
554,1,1,0.3958333333333333,0.3333333333333333,0.4375,0.3333333333333333,0.4375,0.4166666666666667,0.3958333333333333,0.4166666666666667,1,0
578,0,0,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.0,0.16666666666666666,0,0
602,1,0,0.3958333333333333,0.3333333333333333,0.4375,0.3333333333333333,0.4375,0.4166666666666667,0.3958333333333333,0.4166666666666667,2,0
639,0,8,0.16666666666666666,0.5,0.20833333333333334,0.5,0.20833333333333334,0.5833333333333334,0.16666666666666666,0.5833333333333334,0,0
681,1,8,0.5625,0.3333333333333333,0.6041666666666666,0.3333333333333333,0.6041666666666666,0.4166666666666667,0.5625,0.4166666666666667,0,0
704,0,7,0.08333333333333333,0.5,0.125,0.5,0.125,0.5833333333333334,0.08333333333333333,0.5833333333333334,0,0
728,1,7,0.5625,0.3333333333333333,0.6041666666666666,0.3333333333333333,0.6041666666666666,0.4166666666666667,0.5625,0.4166666666666667,1,0
747,0,6,0.0,0.5,0.041666666666666664,0.5,0.041666666666666664,0.5833333333333334,0.0,0.5833333333333334,0,0
781,1,6,0.5625,0.3333333333333333,0.6041666666666666,0.3333333333333333,0.6041666666666666,0.4166666666666667,0.5625,0.4166666666666667,2,0
